SKU_NAME,FEED_DATE,VIEWS,UNITS
C209:UNGR3,5/17/2019,255,0
C209:UNGR3,5/18/2019,248,0
C209:UNGR3,5/19/2019,212,0
C209:UNGR3,5/20/2019,285,0
C209:UNGR3,5/21/2019,296,0
C209:UNGR3,5/22/2019,280,0
C209:UNGR3,5/23/2019,296,4
C209:UNGR3,5/24/2019,265,0
C209:UNGR3,5/25/2019,235,0
C209:UNGR3,5/26/2019,203,0
C209:UNGR3,5/27/2019,284,0
C209:UNGR3,5/28/2019,273,0
C209:UNGR3,5/29/2019,244,0
C209:UNGR3,5/30/2019,221,0
C209:UNGR3,5/31/2019,206,0
C209:UNGR3,6/1/2019,225,0
C209:UNGR3,6/2/2019,214,0
C209:UNGR3,6/3/2019,233,0
C209:UNGR3,6/4/2019,191,0
C209:UNGR3,6/5/2019,197,0
C209:UNGR3,6/6/2019,176,0
C209:UNGR3,6/7/2019,235,0
C209:UNGR3,6/8/2019,165,0
C209:UNGR3,6/9/2019,170,0
C209:UNGR3,6/10/2019,205,0
C209:UNGR3,6/11/2019,231,0
C209:UNGR3,6/12/2019,232,0
C209:UNGR3,6/13/2019,200,0
C209:UNGR3,6/14/2019,256,0
C209:UNGR3,6/15/2019,179,0
C209:UNGR3,6/16/2019,115,0
C209:UNGR3,6/17/2019,202,0
C209:UNGR3,6/18/2019,193,0
C209:UNGR3,6/19/2019,205,0
C209:UNGR3,6/20/2019,201,0
C209:UNGR3,6/21/2019,159,0
C209:UNGR3,6/22/2019,133,0
C209:UNGR3,6/23/2019,150,0
C209:UNGR3,6/24/2019,229,0
C209:UNGR3,6/25/2019,137,0
C209:UNGR3,6/26/2019,181,0
C209:UNGR3,6/27/2019,153,0
C209:UNGR3,6/28/2019,170,0
C209:UNGR3,6/29/2019,176,0
C209:UNGR3,6/30/2019,145,0
C209:UNGR3,7/1/2019,228,0
C209:UNGR3,7/2/2019,232,0
C209:UNGR3,7/3/2019,240,0
C209:UNGR3,7/4/2019,200,0
C209:UNGR3,7/5/2019,256,0
C209:UNGR3,7/6/2019,207,0
C209:UNGR3,7/7/2019,170,0
C209:UNGR3,7/8/2019,159,0
C209:UNGR3,7/9/2019,213,0
C209:UNGR3,7/10/2019,188,0
C209:UNGR3,7/11/2019,160,0
C209:UNGR3,7/12/2019,191,0
C209:UNGR3,7/13/2019,195,0
C209:UNGR3,7/14/2019,175,0
C209:UNGR3,7/15/2019,325,0
C209:UNGR3,7/16/2019,270,0
C209:UNGR3,7/17/2019,199,0
C209:UNGR3,7/18/2019,213,0
C209:UNGR3,7/19/2019,192,0
C209:UNGR3,7/20/2019,190,0
C209:UNGR3,7/21/2019,157,0
C209:UNGR3,7/22/2019,175,0
C209:UNGR3,7/23/2019,202,0
C209:UNGR3,7/24/2019,208,0
C209:UNGR3,7/25/2019,170,0
C209:UNGR3,7/26/2019,180,0
C209:UNGR3,7/27/2019,298,0
C209:UNGR3,7/28/2019,229,0
C209:UNGR3,7/29/2019,263,0
C209:UNGR3,7/30/2019,188,0
C209:UNGR3,7/31/2019,193,0
C209:UNGR3,8/1/2019,177,0
C209:UNGR3,8/2/2019,153,0
C209:UNGR3,8/3/2019,129,0
C209:UNGR3,8/4/2019,148,0
C209:UNGR3,8/5/2019,151,0
C209:UNGR3,8/6/2019,120,0
C209:UNGR3,8/7/2019,150,0
C209:UNGR3,8/8/2019,149,0
C209:UNGR3,8/9/2019,134,0
C209:UNGR3,8/10/2019,118,0
C209:UNGR3,8/11/2019,143,0
C209:UNGR3,8/12/2019,135,0
C209:UNGR3,8/13/2019,154,0
C209:UNGR3,8/14/2019,175,1
C209:UNGR3,8/15/2019,155,0
C209:UNGR3,8/16/2019,151,0
C209:UNGR3,8/17/2019,123,0
C209:UNGR3,8/18/2019,133,0
C209:UNGR3,8/19/2019,114,0
C209:UNGR3,8/20/2019,134,0
C209:UNGR3,8/21/2019,125,0
C209:UNGR3,8/22/2019,150,0
C209:UNGR3,8/23/2019,139,0
C209:UNGR3,8/24/2019,192,0
C209:UNGR3,8/25/2019,126,0
C209:UNGR3,8/26/2019,154,0
C209:UNGR3,8/27/2019,139,0
C209:UNGR3,8/28/2019,125,0
C209:UNGR3,8/29/2019,115,0
C209:UNGR3,8/30/2019,118,0
C209:UNGR3,8/31/2019,103,0
C22;9UNFXQ,5/1/2019,249,0
C22;9UNFXQ,5/2/2019,256,0
C22;9UNFXQ,5/3/2019,178,0
C22;9UNFXQ,5/4/2019,199,0
C22;9UNFXQ,5/5/2019,249,0
C22;9UNFXQ,5/6/2019,237,0
C22;9UNFXQ,5/7/2019,212,0
C22;9UNFXQ,5/8/2019,272,0
C22;9UNFXQ,5/9/2019,241,0
C22;9UNFXQ,5/10/2019,213,0
C22;9UNFXQ,5/11/2019,253,0
C22;9UNFXQ,5/12/2019,220,0
C22;9UNFXQ,5/13/2019,231,0
C22;9UNFXQ,5/14/2019,234,0
C22;9UNFXQ,5/15/2019,215,0
C22;9UNFXQ,5/16/2019,223,0
C22;9UNFXQ,5/17/2019,271,0
C22;9UNFXQ,5/18/2019,195,0
C22;9UNFXQ,5/19/2019,211,0
C22;9UNFXQ,5/20/2019,271,0
C22;9UNFXQ,5/21/2019,263,0
C22;9UNFXQ,5/22/2019,255,0
C22;9UNFXQ,5/23/2019,257,0
C22;9UNFXQ,5/24/2019,237,0
C22;9UNFXQ,5/25/2019,266,0
C22;9UNFXQ,5/26/2019,245,0
C22;9UNFXQ,5/27/2019,328,0
C22;9UNFXQ,5/28/2019,268,0
C22;9UNFXQ,5/29/2019,250,0
C22;9UNFXQ,5/30/2019,280,0
C22;9UNFXQ,5/31/2019,232,0
C22;9UNFXQ,6/1/2019,219,0
C22;9UNFXQ,6/2/2019,172,0
C22;9UNFXQ,6/3/2019,233,0
C22;9UNFXQ,6/4/2019,278,0
C22;9UNFXQ,6/5/2019,223,0
C22;9UNFXQ,6/6/2019,199,0
C22;9UNFXQ,6/7/2019,192,0
C22;9UNFXQ,6/8/2019,203,0
C22;9UNFXQ,6/9/2019,199,0
C22;9UNFXQ,6/10/2019,244,0
C22;9UNFXQ,6/11/2019,292,0
C22;9UNFXQ,6/12/2019,252,0
C22;9UNFXQ,6/13/2019,230,0
C22;9UNFXQ,6/14/2019,209,0
C22;9UNFXQ,6/15/2019,177,0
C22;9UNFXQ,6/16/2019,161,0
C22;9UNFXQ,6/17/2019,206,0
C22;9UNFXQ,6/18/2019,215,0
C22;9UNFXQ,6/19/2019,197,0
C22;9UNFXQ,6/20/2019,259,0
C22;9UNFXQ,6/21/2019,194,0
C22;9UNFXQ,6/22/2019,196,0
C22;9UNFXQ,6/23/2019,210,0
C22;9UNFXQ,6/24/2019,214,0
C22;9UNFXQ,6/25/2019,228,0
C22;9UNFXQ,6/26/2019,224,0
C22;9UNFXQ,6/27/2019,225,0
C22;9UNFXQ,6/28/2019,200,0
C22;9UNFXQ,6/29/2019,196,0
C22;9UNFXQ,6/30/2019,230,0
C22;9UNFXQ,7/1/2019,243,0
C22;9UNFXQ,7/2/2019,171,0
C22;9UNFXQ,7/3/2019,281,0
C22;9UNFXQ,7/4/2019,183,1
C22;9UNFXQ,7/5/2019,191,0
C22;9UNFXQ,7/6/2019,195,0
C22;9UNFXQ,7/7/2019,232,0
C22;9UNFXQ,7/8/2019,216,0
C22;9UNFXQ,7/9/2019,259,0
C22;9UNFXQ,7/10/2019,236,0
C22;9UNFXQ,7/11/2019,199,0
C22;9UNFXQ,7/12/2019,245,0
C22;9UNFXQ,7/13/2019,192,0
C22;9UNFXQ,7/14/2019,549,0
C22;9UNFXQ,7/15/2019,388,0
C22;9UNFXQ,7/17/2019,225,0
C22;9UNFXQ,7/18/2019,213,0
C22;9UNFXQ,7/19/2019,210,0
C22;9UNFXQ,7/20/2019,203,0
C22;9UNFXQ,7/21/2019,231,0
C22;9UNFXQ,7/22/2019,217,0
C22;9UNFXQ,7/23/2019,260,0
C22;9UNFXQ,7/24/2019,202,0
C22;9UNFXQ,7/25/2019,247,0
C22;9UNFXQ,7/26/2019,200,0
C22;9UNFXQ,7/27/2019,208,0
C22;9UNFXQ,7/28/2019,247,0
C22;9UNFXQ,7/29/2019,229,0
C22;9UNFXQ,7/30/2019,231,4
C22;9UNFXQ,7/31/2019,208,0
C22;9UNFXQ,8/1/2019,247,0
C22;9UNFXQ,8/2/2019,199,0
C22;9UNFXQ,8/3/2019,184,0
C22;9UNFXQ,8/4/2019,179,0
C22;9UNFXQ,8/5/2019,202,0
C22;9UNFXQ,8/6/2019,195,0
C22;9UNFXQ,8/7/2019,193,0
C22;9UNFXQ,8/8/2019,228,0
C22;9UNFXQ,8/9/2019,197,0
C22;9UNFXQ,8/10/2019,213,0
C22;9UNFXQ,8/11/2019,248,0
C22;9UNFXQ,8/12/2019,216,0
C22;9UNFXQ,8/13/2019,243,-1
C22;9UNFXQ,8/14/2019,238,0
C22;9UNFXQ,8/16/2019,225,0
C22;9UNFXQ,8/18/2019,215,0
C22;9UNFXQ,8/22/2019,226,0
C22;9UNFXQ,8/26/2019,231,0
C22;9UNFXQ,8/28/2019,216,0
C11CHPFY5K,5/1/2019,635,19
C11CHPFY5K,5/2/2019,651,22
C11CHPFY5K,5/3/2019,569,19
C11CHPFY5K,5/4/2019,612,20
C11CHPFY5K,5/5/2019,642,4
C11CHPFY5K,5/6/2019,616,49
C11CHPFY5K,5/7/2019,874,1
C11CHPFY5K,5/8/2019,643,0
C11CHPFY5K,5/9/2019,570,15
C11CHPFY5K,5/10/2019,537,1
C11CHPFY5K,5/11/2019,638,2
C11CHPFY5K,5/12/2019,723,4
C11CHPFY5K,5/13/2019,877,0
C11CHPFY5K,5/14/2019,879,-1
C11CHPFY5K,5/15/2019,712,32
C11CHPFY5K,5/16/2019,555,16
C11CHPFY5K,5/17/2019,498,14
C11CHPFY5K,5/18/2019,641,16
C11CHPFY5K,5/19/2019,636,19
C11CHPFY5K,5/20/2019,621,14
C11CHPFY5K,5/21/2019,5750,187
C11CHPFY5K,5/22/2019,958,21
C11CHPFY5K,5/23/2019,633,13
C11CHPFY5K,5/24/2019,658,42
C11CHPFY5K,5/25/2019,618,11
C11CHPFY5K,5/26/2019,677,19
C11CHPFY5K,5/27/2019,706,19
C11CHPFY5K,5/28/2019,680,24
C11CHPFY5K,5/29/2019,686,17
C11CHPFY5K,5/30/2019,554,16
C11CHPFY5K,5/31/2019,592,135
C11CHPFY5K,6/1/2019,571,20
C11CHPFY5K,6/2/2019,622,20
C11CHPFY5K,6/3/2019,564,14
C11CHPFY5K,6/4/2019,586,23
C11CHPFY5K,6/5/2019,597,15
C11CHPFY5K,6/6/2019,672,22
C11CHPFY5K,6/7/2019,584,17
C11CHPFY5K,6/8/2019,678,15
C11CHPFY5K,6/9/2019,830,16
C11CHPFY5K,6/10/2019,619,18
C11CHPFY5K,6/11/2019,706,7
C11CHPFY5K,6/12/2019,647,11
C11CHPFY5K,6/13/2019,650,15
C11CHPFY5K,6/14/2019,606,10
C11CHPFY5K,6/15/2019,605,14
C11CHPFY5K,6/16/2019,634,22
C11CHPFY5K,6/17/2019,664,14
C11CHPFY5K,6/18/2019,599,18
C11CHPFY5K,6/19/2019,560,19
C11CHPFY5K,6/20/2019,734,2
C11CHPFY5K,6/21/2019,584,10
C11CHPFY5K,6/22/2019,474,12
C11CHPFY5K,6/23/2019,1004,76
C11CHPFY5K,6/24/2019,1549,63
C11CHPFY5K,6/25/2019,1041,60
C11CHPFY5K,6/26/2019,934,41
C11CHPFY5K,6/27/2019,1338,47
C11CHPFY5K,6/28/2019,911,31
C11CHPFY5K,6/29/2019,887,37
C11CHPFY5K,6/30/2019,1000,44
C11CHPFY5K,7/1/2019,1062,48
C11CHPFY5K,7/2/2019,1093,43
C11CHPFY5K,7/3/2019,999,38
C11CHPFY5K,7/4/2019,671,23
C11CHPFY5K,7/5/2019,836,36
C11CHPFY5K,7/6/2019,846,30
C11CHPFY5K,7/7/2019,874,33
C11CHPFY5K,7/8/2019,850,31
C11CHPFY5K,7/9/2019,982,54
C11CHPFY5K,7/10/2019,966,44
C11CHPFY5K,7/11/2019,730,17
C11CHPFY5K,7/12/2019,712,23
C11CHPFY5K,7/13/2019,575,6
C11CHPFY5K,7/14/2019,759,14
C11CHPFY5K,7/15/2019,9999,467
C11CHPFY5K,7/16/2019,4784,370
C11CHPFY5K,7/17/2019,1813,69
C11CHPFY5K,7/18/2019,1665,86
C11CHPFY5K,7/19/2019,1169,20
C11CHPFY5K,7/20/2019,941,1
C11CHPFY5K,7/21/2019,951,19
C11CHPFY5K,7/22/2019,1078,15
C11CHPFY5K,7/23/2019,893,32
C11CHPFY5K,7/24/2019,925,19
C11CHPFY5K,7/25/2019,1024,28
C11CHPFY5K,7/26/2019,1633,98
C11CHPFY5K,7/27/2019,1614,75
C11CHPFY5K,7/28/2019,1664,80
C11CHPFY5K,7/29/2019,1947,96
C11CHPFY5K,7/30/2019,2038,97
C11CHPFY5K,7/31/2019,1629,77
C11CHPFY5K,8/1/2019,1648,96
C11CHPFY5K,8/2/2019,1590,101
C11CHPFY5K,8/3/2019,1468,67
C11CHPFY5K,8/4/2019,1690,85
C11CHPFY5K,8/5/2019,1710,56
C11CHPFY5K,8/6/2019,1546,75
C11CHPFY5K,8/7/2019,1111,4
C11CHPFY5K,8/8/2019,697,0
C11CHPFY5K,8/9/2019,606,0
C11CHPFY5K,8/10/2019,539,0
C11CHPFY5K,8/11/2019,684,2
C11CHPFY5K,8/12/2019,556,0
C11CHPFY5K,8/13/2019,477,0
C11CHPFY5K,8/14/2019,673,1
C11CHPFY5K,8/15/2019,631,2
C11CHPFY5K,8/16/2019,474,0
C11CHPFY5K,8/17/2019,544,5
C11CHPFY5K,8/18/2019,597,1
C11CHPFY5K,8/19/2019,545,1
C11CHPFY5K,8/20/2019,503,0
C11CHPFY5K,8/21/2019,443,1
C11CHPFY5K,8/22/2019,486,0
C11CHPFY5K,8/23/2019,410,0
C11CHPFY5K,8/24/2019,517,-1
C11CHPFY5K,8/25/2019,416,0
C11CHPFY5K,8/26/2019,490,0
C11CHPFY5K,8/27/2019,412,0
C11CHPFY5K,8/28/2019,457,0
C11CHPFY5K,8/29/2019,414,0
C11CHPFY5K,8/30/2019,454,0
C11CHPFY5K,8/31/2019,500,0
B10DQ7MPPA,5/1/2019,561,287
B10DQ7MPPA,5/2/2019,632,255
B10DQ7MPPA,5/3/2019,582,184
B10DQ7MPPA,5/4/2019,270,41
B10DQ7MPPA,5/5/2019,408,30
B10DQ7MPPA,5/6/2019,601,259
B10DQ7MPPA,5/7/2019,520,176
B10DQ7MPPA,5/8/2019,535,301
B10DQ7MPPA,5/9/2019,736,242
B10DQ7MPPA,5/10/2019,517,206
B10DQ7MPPA,5/11/2019,382,35
B10DQ7MPPA,5/12/2019,225,32
B10DQ7MPPA,5/13/2019,603,229
B10DQ7MPPA,5/14/2019,569,263
B10DQ7MPPA,5/15/2019,662,179
B10DQ7MPPA,5/16/2019,570,253
B10DQ7MPPA,5/17/2019,505,221
B10DQ7MPPA,5/18/2019,276,37
B10DQ7MPPA,5/19/2019,282,38
B10DQ7MPPA,5/20/2019,510,170
B10DQ7MPPA,5/21/2019,506,252
B10DQ7MPPA,5/22/2019,570,310
B10DQ7MPPA,5/23/2019,500,198
B10DQ7MPPA,5/24/2019,411,141
B10DQ7MPPA,5/25/2019,197,19
B10DQ7MPPA,5/26/2019,228,23
B10DQ7MPPA,5/27/2019,288,50
B10DQ7MPPA,5/28/2019,516,297
B10DQ7MPPA,5/29/2019,524,251
B10DQ7MPPA,5/30/2019,519,199
B10DQ7MPPA,5/31/2019,462,243
B10DQ7MPPA,6/1/2019,271,33
B10DQ7MPPA,6/2/2019,285,39
B10DQ7MPPA,6/3/2019,543,222
B10DQ7MPPA,6/4/2019,539,273
B10DQ7MPPA,6/5/2019,554,260
B10DQ7MPPA,6/6/2019,561,255
B10DQ7MPPA,6/7/2019,427,209
B10DQ7MPPA,6/8/2019,187,29
B10DQ7MPPA,6/9/2019,228,25
B10DQ7MPPA,6/10/2019,455,190
B10DQ7MPPA,6/11/2019,438,181
B10DQ7MPPA,6/12/2019,492,192
B10DQ7MPPA,6/13/2019,520,229
B10DQ7MPPA,6/14/2019,398,144
B10DQ7MPPA,6/15/2019,218,50
B10DQ7MPPA,6/16/2019,189,31
B10DQ7MPPA,6/17/2019,529,158
B10DQ7MPPA,6/18/2019,475,198
B10DQ7MPPA,6/19/2019,495,156
B10DQ7MPPA,6/20/2019,593,271
B10DQ7MPPA,6/21/2019,430,137
B10DQ7MPPA,6/22/2019,139,20
B10DQ7MPPA,6/23/2019,250,38
B10DQ7MPPA,6/24/2019,591,235
B10DQ7MPPA,6/25/2019,564,235
B10DQ7MPPA,6/26/2019,540,246
B10DQ7MPPA,6/27/2019,522,168
B10DQ7MPPA,6/28/2019,4118,1165
B10DQ7MPPA,6/29/2019,2499,298
B10DQ7MPPA,6/30/2019,2365,251
B10DQ7MPPA,7/1/2019,2712,680
B10DQ7MPPA,7/2/2019,4661,1265
B10DQ7MPPA,7/3/2019,4773,1259
B10DQ7MPPA,7/4/2019,389,61
B10DQ7MPPA,7/5/2019,441,133
B10DQ7MPPA,7/6/2019,279,51
B10DQ7MPPA,7/7/2019,226,53
B10DQ7MPPA,7/8/2019,570,235
B10DQ7MPPA,7/9/2019,546,319
B10DQ7MPPA,7/10/2019,659,251
B10DQ7MPPA,7/11/2019,570,222
B10DQ7MPPA,7/12/2019,455,187
B10DQ7MPPA,7/13/2019,565,42
B10DQ7MPPA,7/14/2019,453,61
B10DQ7MPPA,7/15/2019,1086,343
B10DQ7MPPA,7/16/2019,912,333
B10DQ7MPPA,7/17/2019,595,229
B10DQ7MPPA,7/18/2019,563,227
B10DQ7MPPA,7/19/2019,481,177
B10DQ7MPPA,7/20/2019,305,42
B10DQ7MPPA,7/21/2019,335,40
B10DQ7MPPA,7/22/2019,557,219
B10DQ7MPPA,7/23/2019,621,194
B10DQ7MPPA,7/24/2019,562,201
B10DQ7MPPA,7/25/2019,519,193
B10DQ7MPPA,7/26/2019,432,204
B10DQ7MPPA,7/27/2019,255,34
B10DQ7MPPA,7/28/2019,268,29
B10DQ7MPPA,7/29/2019,487,180
B10DQ7MPPA,7/30/2019,543,245
B10DQ7MPPA,7/31/2019,546,201
B10DQ7MPPA,8/1/2019,550,240
B10DQ7MPPA,8/2/2019,494,142
B10DQ7MPPA,8/3/2019,314,42
B10DQ7MPPA,8/4/2019,325,40
B10DQ7MPPA,8/5/2019,661,371
B10DQ7MPPA,8/6/2019,692,196
B10DQ7MPPA,8/7/2019,641,175
B10DQ7MPPA,8/8/2019,598,183
B10DQ7MPPA,8/9/2019,528,161
B10DQ7MPPA,8/10/2019,249,45
B10DQ7MPPA,8/11/2019,334,38
B10DQ7MPPA,8/12/2019,624,215
B10DQ7MPPA,8/13/2019,661,166
B10DQ7MPPA,8/14/2019,586,111
B10DQ7MPPA,8/15/2019,585,65
B10DQ7MPPA,8/16/2019,920,184
B10DQ7MPPA,8/17/2019,3118,288
B10DQ7MPPA,8/18/2019,2738,156
B10DQ7MPPA,8/19/2019,2786,-31
B10DQ7MPPA,8/20/2019,2398,-32
B10DQ7MPPA,8/21/2019,2781,-117
B10DQ7MPPA,8/22/2019,3642,-76
B10DQ7MPPA,8/23/2019,3214,-41
B10DQ7MPPA,8/24/2019,1919,-14
B10DQ7MPPA,8/25/2019,2021,-11
B10DQ7MPPA,8/26/2019,2633,-19
B10DQ7MPPA,8/27/2019,3521,-34
B10DQ7MPPA,8/28/2019,3164,29
B10DQ7MPPA,8/29/2019,2375,777
B10DQ7MPPA,8/30/2019,753,384
B10DQ7MPPA,8/31/2019,311,49
D02DR5SY3I,5/1/2019,187,0
D02DR5SY3I,5/2/2019,81,0
D02DR5SY3I,5/3/2019,76,0
D02DR5SY3I,5/4/2019,103,0
D02DR5SY3I,5/5/2019,96,0
D02DR5SY3I,5/6/2019,111,0
D02DR5SY3I,5/7/2019,99,0
D02DR5SY3I,5/8/2019,108,0
D02DR5SY3I,5/9/2019,107,0
D02DR5SY3I,5/10/2019,90,0
D02DR5SY3I,5/11/2019,122,0
D02DR5SY3I,5/12/2019,148,0
D02DR5SY3I,5/13/2019,133,0
D02DR5SY3I,5/14/2019,120,0
D02DR5SY3I,5/15/2019,98,0
D02DR5SY3I,5/16/2019,148,0
D02DR5SY3I,5/17/2019,116,0
D02DR5SY3I,5/18/2019,131,0
D02DR5SY3I,5/19/2019,148,0
D02DR5SY3I,5/20/2019,128,0
D02DR5SY3I,5/21/2019,66,0
D02DR5SY3I,5/22/2019,72,0
D02DR5SY3I,5/23/2019,83,0
D02DR5SY3I,5/24/2019,68,0
D02DR5SY3I,5/25/2019,84,0
D02DR5SY3I,5/26/2019,130,0
D02DR5SY3I,5/27/2019,119,0
D02DR5SY3I,5/28/2019,76,0
D02DR5SY3I,5/29/2019,95,0
D02DR5SY3I,5/30/2019,97,0
D02DR5SY3I,5/31/2019,61,0
D02DR5SY3I,6/1/2019,74,0
D02DR5SY3I,6/2/2019,92,0
D02DR5SY3I,6/3/2019,90,0
D02DR5SY3I,6/4/2019,103,0
D02DR5SY3I,6/5/2019,71,0
D02DR5SY3I,6/6/2019,95,0
D02DR5SY3I,6/7/2019,78,0
D02DR5SY3I,6/8/2019,84,0
D02DR5SY3I,6/9/2019,110,0
D02DR5SY3I,6/10/2019,102,0
D02DR5SY3I,6/11/2019,106,0
D02DR5SY3I,6/12/2019,88,0
D02DR5SY3I,6/13/2019,83,0
D02DR5SY3I,6/14/2019,70,0
D02DR5SY3I,6/15/2019,77,0
D02DR5SY3I,6/16/2019,180,6
D02DR5SY3I,6/17/2019,142,2
D02DR5SY3I,6/18/2019,127,0
D02DR5SY3I,6/19/2019,120,0
D02DR5SY3I,6/20/2019,108,0
D02DR5SY3I,6/21/2019,87,0
D02DR5SY3I,6/22/2019,108,0
D02DR5SY3I,6/23/2019,101,0
D02DR5SY3I,6/24/2019,125,0
D02DR5SY3I,6/25/2019,135,0
D02DR5SY3I,6/26/2019,130,2
D02DR5SY3I,6/27/2019,147,2
D02DR5SY3I,6/28/2019,96,1
D02DR5SY3I,6/29/2019,96,0
D02DR5SY3I,6/30/2019,185,1
D02DR5SY3I,7/1/2019,131,2
D02DR5SY3I,7/2/2019,127,-2
D02DR5SY3I,7/3/2019,143,2
D02DR5SY3I,7/4/2019,146,0
D02DR5SY3I,7/5/2019,173,0
D02DR5SY3I,7/6/2019,132,0
D02DR5SY3I,7/7/2019,155,0
D02DR5SY3I,7/8/2019,170,0
D02DR5SY3I,7/9/2019,140,0
D02DR5SY3I,7/10/2019,133,0
D02DR5SY3I,7/11/2019,142,0
D02DR5SY3I,7/12/2019,164,0
D02DR5SY3I,7/13/2019,176,0
D02DR5SY3I,7/14/2019,228,1
D02DR5SY3I,7/15/2019,501,0
D02DR5SY3I,7/16/2019,354,0
D02DR5SY3I,7/17/2019,129,0
D02DR5SY3I,7/18/2019,105,0
D02DR5SY3I,7/19/2019,143,0
D02DR5SY3I,7/20/2019,137,0
D02DR5SY3I,7/21/2019,132,0
D02DR5SY3I,7/22/2019,171,0
D02DR5SY3I,7/23/2019,100,0
D02DR5SY3I,7/24/2019,127,0
D02DR5SY3I,7/25/2019,146,0
D02DR5SY3I,7/26/2019,115,0
D02DR5SY3I,7/27/2019,145,0
D02DR5SY3I,7/28/2019,126,0
D02DR5SY3I,7/29/2019,142,0
D02DR5SY3I,7/30/2019,149,0
D02DR5SY3I,7/31/2019,129,0
D02DR5SY3I,8/1/2019,152,0
D02DR5SY3I,8/2/2019,124,0
D02DR5SY3I,8/3/2019,145,0
D02DR5SY3I,8/4/2019,118,0
D02DR5SY3I,8/5/2019,158,0
D02DR5SY3I,8/6/2019,138,0
D02DR5SY3I,8/7/2019,125,0
D02DR5SY3I,8/8/2019,86,0
D02DR5SY3I,8/9/2019,95,0
D02DR5SY3I,8/10/2019,97,0
D02DR5SY3I,8/11/2019,96,0
D02DR5SY3I,8/12/2019,92,0
D02DR5SY3I,8/13/2019,114,0
D02DR5SY3I,8/14/2019,94,0
D02DR5SY3I,8/15/2019,89,0
D02DR5SY3I,8/16/2019,85,0
D02DR5SY3I,8/17/2019,79,0
D02DR5SY3I,8/18/2019,105,0
D02DR5SY3I,8/19/2019,98,0
D02DR5SY3I,8/20/2019,94,0
D02DR5SY3I,8/21/2019,94,0
D02DR5SY3I,8/22/2019,73,0
D02DR5SY3I,8/23/2019,66,0
D02DR5SY3I,8/24/2019,90,0
D02DR5SY3I,8/25/2019,108,0
D02DR5SY3I,8/26/2019,108,0
D02DR5SY3I,8/27/2019,96,0
D02DR5SY3I,8/28/2019,76,0
D02DR5SY3I,8/29/2019,72,0
D02DR5SY3I,8/30/2019,82,0
D02DR5SY3I,8/31/2019,88,0
B10DS5RZI6,5/1/2019,500,2
B10DS5RZI6,5/2/2019,430,0
B10DS5RZI6,5/3/2019,409,1
B10DS5RZI6,5/4/2019,443,1
B10DS5RZI6,5/5/2019,466,4
B10DS5RZI6,5/6/2019,393,1
B10DS5RZI6,5/7/2019,407,1
B10DS5RZI6,5/8/2019,421,0
B10DS5RZI6,5/9/2019,423,1
B10DS5RZI6,5/10/2019,384,0
B10DS5RZI6,5/11/2019,380,4
B10DS5RZI6,5/12/2019,508,1
B10DS5RZI6,5/13/2019,431,3
B10DS5RZI6,5/14/2019,431,2
B10DS5RZI6,5/15/2019,374,1
B10DS5RZI6,5/16/2019,330,0
B10DS5RZI6,5/17/2019,430,-1
B10DS5RZI6,5/18/2019,431,0
B10DS5RZI6,5/19/2019,528,0
B10DS5RZI6,5/20/2019,422,0
B10DS5RZI6,5/21/2019,451,0
B10DS5RZI6,5/22/2019,417,0
B10DS5RZI6,5/23/2019,351,0
B10DS5RZI6,5/24/2019,377,0
B10DS5RZI6,5/25/2019,390,0
B10DS5RZI6,5/26/2019,411,1
B10DS5RZI6,5/27/2019,458,0
B10DS5RZI6,5/28/2019,411,1
B10DS5RZI6,5/29/2019,415,0
B10DS5RZI6,5/30/2019,422,2
B10DS5RZI6,5/31/2019,374,3
B10DS5RZI6,6/1/2019,404,10
B10DS5RZI6,6/2/2019,456,5
B10DS5RZI6,6/3/2019,406,5
B10DS5RZI6,6/4/2019,513,21
B10DS5RZI6,6/5/2019,486,18
B10DS5RZI6,6/6/2019,459,25
B10DS5RZI6,6/7/2019,452,23
B10DS5RZI6,6/8/2019,510,8
B10DS5RZI6,6/9/2019,671,1
B10DS5RZI6,6/10/2019,3652,62
B10DS5RZI6,6/11/2019,877,15
B10DS5RZI6,6/12/2019,598,32
B10DS5RZI6,6/13/2019,499,4
B10DS5RZI6,6/14/2019,409,1
B10DS5RZI6,6/15/2019,364,9
B10DS5RZI6,6/16/2019,449,14
B10DS5RZI6,6/17/2019,438,15
B10DS5RZI6,6/18/2019,381,10
B10DS5RZI6,6/19/2019,548,21
B10DS5RZI6,6/20/2019,621,36
B10DS5RZI6,6/21/2019,475,24
B10DS5RZI6,6/22/2019,586,34
B10DS5RZI6,6/23/2019,657,42
B10DS5RZI6,6/24/2019,585,29
B10DS5RZI6,6/25/2019,657,35
B10DS5RZI6,6/26/2019,563,27
B10DS5RZI6,6/27/2019,6724,309
B10DS5RZI6,6/28/2019,4196,150
B10DS5RZI6,6/29/2019,2502,80
B10DS5RZI6,6/30/2019,1280,76
B10DS5RZI6,7/1/2019,914,44
B10DS5RZI6,7/2/2019,1463,41
B10DS5RZI6,7/3/2019,5936,206
B10DS5RZI6,7/4/2019,1693,0
B10DS5RZI6,7/5/2019,975,0
B10DS5RZI6,7/6/2019,592,-1
B10DS5RZI6,7/7/2019,646,0
B10DS5RZI6,7/8/2019,535,0
